TDB企業コード,企業名,所在地,TDB産業大分類,決算期年,決算期月,従業員数,資産合計,流動資産,当座資産,現金・預金,売掛金,棚卸資産,その他流動資産,固定資産,有形固定資産,負債純資産合計,負債合計,流動負債,支払手形,短期借入金,長期借入金,純資産合計,株主資本,利益剰余金,営業収益,営業費用,売上原価,売上総利益,販売費及び一般管理費,役員報酬,給料手当,役員賞与,賞与,減価償却費,営業利益,営業外費用,経常利益,税引前当期純利益,当期純利益
985415100,立川ブラインド工業　株式会社,13103_東京都港区,F_製造業,2011,12,745,30902744,16387815,12448319,2319667,6492967,3439014,528977,14514929,9745239,30902744,10491056,7040527,3943851,,,20411688,20539387,12335465,30500600,29690640,17860946,12639653,11829694,4082764,,,,174447,809959,178682,1003424,971050,415252
985415100,立川ブラインド工業　株式会社,13103_東京都港区,F_製造業,2012,12,753,31431592,16474478,12416965,2266185,5265618,3363013,724736,14957114,9975154,31431592,10416289,7062053,3886420,,,21015302,21000460,12796717,30931880,30017668,18207433,12724446,11810235,,4079628,,,196798,914211,182132,1318388,1225503,655884
985415502,株式会社　ヤマタネ,13108_東京都江東区,G_卸・小売業，飲食店,2010,3,331,63102000,8835000,6181000,739000,5423000,726000,6261000,53895000,40853000,63102000,40275000,12812000,,7673000,6231000,22827000,20622000,6958000,47866000,45807000,42855000,5010000,2952000,218000,509000,,128000,85000,2058000,879000,1418000,1797000,1287000
985415502,株式会社　ヤマタネ,13108_東京都江東区,G_卸・小売業，飲食店,2011,3,340,62818000,9731000,6855000,1457000,4995000,838000,6057000,52761000,41193000,62818000,39783000,14555000,,7950000,3475000,23035000,21059000,7396000,46584000,44575000,41646000,4938000,2929000,215000,518000,,124000,81000,2008000,837000,1392000,1120000,704000
985415502,株式会社　ヤマタネ,13108_東京都江東区,G_卸・小売業，飲食店,2012,3,333,66189000,11066000,7127000,1251000,5508000,1881000,5740000,54858000,42764000,66189000,42217000,15760000,,8438000,5605000,23972000,21771000,8108000,47140000,45097000,42074000,5066000,3023000,225000,519000,,133000,82000,2042000,790000,1825000,1669000,977000
985416902,フリージア・マクロス　株式会社,13101_東京都千代田区,F_製造業,2010,3,43,5362083,2523876,617573,396220,206281,1200346,711580,2838206,473410,5362083,1928649,1508388,29086,312608,54400,3433433,3433421,399946,909149,802600,593490,315658,209110,16863,70797,,,494,106548,78475,61628,66218,35841
985416902,フリージア・マクロス　株式会社,13101_東京都千代田区,F_製造業,2011,3,48,5471830,2368605,374273,114303,253244,903699,1093594,3103225,709630,5471830,2032809,1576215,46614,330692,157200,3439020,3438935,405535,714699,687520,472265,242433,215255,17044,73787,,,,27178,56686,16139,49522,28097
985416902,フリージア・マクロス　株式会社,13101_東京都千代田区,F_製造業,2012,3,38,5513575,2357442,668976,235017,427058,673056,1021677,3156133,776110,5513575,1997732,1532095,717076,333375,131040,3515843,3515776,482480,884111,705101,509625,374485,195476,17138,66094,,,,179009,35453,185846,185846,99452
985420306,株式会社　丹青社,13106_東京都台東区,E_建設業,2010,1,786,25715591,16884764,9917312,3228373,,4177409,2816630,8830827,3190541,25715591,17852129,17010588,1563150,5200000,,7863461,7662485,-349635,42152536,42596753,36882206,5270330,5714547,141344,2671550,,,49904,-444220,94191,-272822,-1915412,-2475953
985420306,株式会社　丹青社,13106_東京都台東区,E_建設業,2011,1,758,30958118,22054738,10130933,3407174,,7920564,4028181,8903379,3146815,30958118,22040243,19475252,2182720,3580000,1680000,8917874,8693941,682768,46540864,45936330,41063801,5477063,4872529,134002,2228215,,,42077,604533,226118,1114592,1058288,1032484
985420306,株式会社　丹青社,13106_東京都台東区,E_建設業,2012,1,769,25319043,16262930,8380794,2752215,,5062468,2822116,9056113,3085211,25319043,16052709,13224592,1787720,1080000,1200000,9266334,9029833,1020361,46786353,46612032,41554776,5231577,5057256,176725,2399203,,,37972,174320,143906,476050,418221,436524
985420932,株式会社　チヨダ,13115_東京都杉並区,G_卸・小売業，飲食店,2010,2,1843,95000000,50441000,27151000,25687000,1464000,21393000,1906000,44558000,8170000,95000000,35937000,26727000,10451000,,732000,59063000,58852000,47494000,113829000,110054000,64163000,49665000,45891000,14932000,,,,1109000,3774000,1192000,4654000,2366000,830000
985420932,株式会社　チヨダ,13115_東京都杉並区,G_卸・小売業，飲食店,2011,2,1764,93583000,51409000,29096000,27703000,1393000,20510000,1862000,42173000,7620000,93583000,35556000,26598000,10588000,,532000,58026000,57362000,46005000,111289000,105761000,60902000,50387000,44859000,14513000,,,,1121000,5527000,1228000,6071000,4736000,2483000
985420932,株式会社　チヨダ,13115_東京都杉並区,G_卸・小売業，飲食店,2012,2,1596,94688000,55133000,33908000,32506000,1402000,19468000,1766000,39555000,7384000,94688000,35634000,25277000,9220000,,332000,59054000,58493000,47137000,110314000,102012000,58760000,51554000,43252000,14285000,39000,,,1022000,8301000,1093000,8845000,7060000,3515000
985421303,株式会社　チノー,13119_東京都板橋区,F_製造業,2010,3,546,16445984,10268797,7042205,1939169,3192607,2014282,1214144,6177187,2518850,16445984,5251101,3550231,1011174,460000,,11194883,11196055,4283792,11152303,11651678,8699404,2452899,2952274,,1264729,,,84857,-499375,249686,-533901,-549319,-347958
985421303,株式会社　チノー,13119_東京都板橋区,F_製造業,2011,3,545,17155200,10605661,7349321,1768863,4010630,2178487,1078462,6549539,2648999,17155200,5994146,4294404,1085289,460000,,11161054,11217625,4309646,13764216,13480588,10436871,3327345,3043717,,1314724,,,77748,283627,102725,361365,352272,197684
985421303,株式会社　チノー,13119_東京都板橋区,F_製造業,2012,3,563,17573715,11081591,7403411,2684447,4237863,2574798,1104255,6492123,2737886,17573715,6611237,4815057,1101069,640000,160000,10962478,10965955,4296004,15372987,15075699,11668821,3704166,3406878,,1396855,,,111894,297287,52776,509884,445227,201043
985422006,千代田化工建設　株式会社,14101_神奈川県横浜市鶴見区,E_建設業,2010,3,1281,296308000,256513000,159350000,26807000,,5557000,91602000,39795000,18954000,296308000,166709000,155812000,7176000,,10000000,129598000,129694000,50401000,253467000,258017000,249140000,4327000,8877000,,1555000,,,355000,-4550000,700000,111000,-11000,648000
985422006,千代田化工建設　株式会社,14101_神奈川県横浜市鶴見区,E_建設業,2011,3,1304,322035000,282077000,158589000,19727000,,9971000,113511000,39958000,16700000,322035000,185533000,171842000,6676000,,10000000,136502000,136425000,57211000,205574000,190942000,181144000,24430000,9798000,,1641000,,,376000,14631000,3558000,14129000,10028000,7717000
985422006,千代田化工建設　株式会社,14103_神奈川県横浜市西区,E_建設業,2012,3,1361,320986000,273206000,178123000,14080000,,9516000,85564000,47780000,16473000,320986000,172838000,171404000,3870000,,,148148000,146232000,67051000,190016000,170449000,160268000,29747000,10181000,,1692000,,,414000,19565000,2031000,20211000,19961000,12689000
985422900,日本リーテック　株式会社,13117_東京都北区,E_建設業,2010,3,6525,49350644,29898638,25005322,2111073,400065,3952516,959689,19452005,14484358,49350644,35480046,22729241,3689367,2174000,2696000,13870598,13359237,8790513,51968692,48784107,45012911,6955781,3771196,146530,1110481,,,187049,3184584,350013,4393683,4263877,2942911
985422900,日本リーテック　株式会社,13117_東京都北区,E_建設業,2011,3,1069,44173191,24656306,20179922,2841374,415176,3617612,866554,19516885,14996784,44173191,28322621,17635586,2991757,2354000,1792000,15850570,15537858,10970143,41600225,39247421,36517389,5082836,2730032,115560,918554,,,170850,2352803,311005,3640858,3434174,2408799
985422900,日本リーテック　株式会社,13117_東京都北区,E_建設業,2012,3,1078,47870347,29622222,27336808,2748750,380989,1432237,858833,18248124,13651267,47870347,29447937,21449399,3197031,6196000,426000,18422409,18055109,13487755,45893578,42913455,40229305,5664273,2684150,99060,886518,,,185278,2980122,324458,4167336,4214827,2708565
985424403,千代田インテグレ　株式会社,13102_東京都中央区,F_製造業,2010,8,334,20811000,12166000,10217000,4718000,4765000,990000,974000,8644000,4930000,20811000,6590000,6046000,553000,1020000,,14221000,14293000,10043000,19939000,19911000,16189000,3750000,3722000,,1181000,,,56000,28000,222000,2046000,1505000,1221000
985424403,千代田インテグレ　株式会社,13102_東京都中央区,F_製造業,2011,8,318,20126000,10380000,8337000,3042000,4332000,1034000,1194000,9745000,4950000,20126000,6474000,5560000,337000,1020000,,13652000,13755000,9822000,17553000,17608000,14067000,3485000,3541000,,1166000,,,40000,-56000,359000,907000,296000,152000
985424403,千代田インテグレ　株式会社,13102_東京都中央区,F_製造業,2012,8,210,18930000,10268000,7896000,3947000,3430000,1024000,1548000,8662000,4061000,18930000,5735000,4843000,267000,1020000,,13195000,13285000,9352000,15387000,15656000,12397000,2990000,3259000,,1138000,,,103000,-269000,36000,1011000,-146000,-105000
985424904,アゼアス　株式会社,13106_東京都台東区,G_卸・小売業，飲食店,2010,4,110,7316155,5811492,4240053,1858815,1020965,1509961,68633,1504662,919462,7316155,2676474,2162283,1239210,40000,21381,4639680,4622119,2726063,10282517,9738296,8226896,2055620,1511400,74239,479816,,,21352,544220,41403,567540,573684,323457
985424904,アゼアス　株式会社,13106_東京都台東区,G_卸・小売業，飲食店,2011,4,105,7409082,5862134,4640263,1447589,1645650,1152938,80832,1546947,1000168,7409082,2656445,2210281,1030590,30000,,4752636,4740717,2844687,9090765,8725145,7294749,1796016,1430396,80077,469184,,,18920,365620,6112,406695,398309,235838
985424904,アゼアス　株式会社,13106_東京都台東区,G_卸・小売業，飲食店,2012,4,109,7117724,5620488,4326262,1522263,1223856,1218598,85058,1497236,989986,7117724,2161493,1774089,838817,,,4956230,4945551,3028509,9942734,9468947,8031326,1911408,1437621,75780,468439,,,25375,473786,3998,507009,491698,265870
985426300,中越パルプ工業　株式会社,16202_富山県高岡市,F_製造業,2010,3,835,129178000,35887000,21198000,981000,18226000,12317000,2367000,93291000,84217000,129178000,82500000,61524000,2008000,33324000,13778000,46678000,46245000,14654000,86290000,84649000,69096000,17193000,15553000,152000,672000,,,122000,1640000,1046000,953000,-598000,-396000
985426300,中越パルプ工業　株式会社,16202_富山県高岡市,F_製造業,2011,3,854,126229000,38418000,24312000,701000,23525000,11671000,2430000,87810000,79223000,126229000,79752000,56173000,1757000,31891000,14649000,46477000,46244000,14654000,89232000,88039000,72084000,17147000,15955000,207000,680000,,,106000,1192000,843000,1518000,941000,699000
985426300,中越パルプ工業　株式会社,16202_富山県高岡市,F_製造業,2012,3,842,124730000,45421000,26719000,5098000,21512000,12729000,5971000,79308000,72548000,124730000,77451000,54148000,5584000,28349000,14451000,47278000,47028000,15439000,86922000,83847000,68866000,18055000,14981000,178000,636000,,,98000,3074000,605000,3404000,2319000,1366000
985430401,中央魚類　株式会社,13102_東京都中央区,G_卸・小売業，飲食店,2010,3,223,23389000,11912000,7714000,2477000,5237000,3094000,1847000,11477000,3632000,23389000,10631000,7667000,48000,4320000,1170000,12758000,13974000,10041000,104066000,104387000,99524000,4541000,4863000,175000,1554000,,,40000,-322000,53000,18000,404000,434000
985430401,中央魚類　株式会社,13102_東京都中央区,G_卸・小売業，飲食店,2011,3,218,23400000,12763000,7334000,2748000,4586000,4095000,1916000,10636000,3592000,23400000,11451000,8607000,68000,5220000,1110000,11949000,12556000,8623000,104134000,104178000,99361000,4773000,4817000,95000,1573000,,,39000,-44000,47000,297000,-981000,-1171000
985430401,中央魚類　株式会社,13102_東京都中央区,G_卸・小売業，飲食店,2012,3,221,22465000,12590000,7395000,2062000,5333000,4082000,1656000,9874000,1760000,22465000,9820000,8640000,19000,4120000,,12644000,12867000,8935000,103758000,103739000,99011000,4746000,4728000,64000,1678000,,,37000,18000,50000,360000,206000,558000
985430438,株式会社　中央経済社,13101_東京都千代田区,F_製造業,2010,9,67,4726611,3917235,3297867,2374640,890607,523720,97933,809375,325598,4726611,992694,796543,245647,,,3733916,3733916,3252416,3062631,2934735,1939323,1123306,995412,136767,189066,,39549,3632,127893,839,185700,131386,44731
985430438,株式会社　中央経済社,13101_東京都千代田区,F_製造業,2011,9,72,4822569,4023911,3440427,1837268,898860,467512,116069,798657,320472,4822569,1027572,815058,202010,,,3794996,3794996,3313507,2812307,2622260,1710832,1101474,911428,112564,189206,,37828,4606,190046,375,243154,206688,114532
985430438,株式会社　中央経済社,13101_東京都千代田区,F_製造業,2012,9,77,4782360,3945959,3329141,1640578,871018,482794,134914,836400,354879,4782360,1044218,812059,238977,,,3738142,3737968,3256491,2634521,2649766,1726251,908270,923515,103656,200786,,44520,6230,-15245,2071,30740,30740,-3575
985432002,中央ビルト工業　株式会社,13102_東京都中央区,F_製造業,2010,3,85,8778312,3898663,2834893,999247,676026,995673,75071,4879648,4750996,8778312,6617326,4433552,1010764,1600000,1989400,2160985,2160666,1372335,8455791,7681350,6526820,1928970,1154530,67770,452163,,,6865,774439,99264,685729,688155,396322
985432002,中央ビルト工業　株式会社,13102_東京都中央区,F_製造業,2011,3,84,8356507,3731518,2663224,856420,660670,1021263,53172,4624989,4499496,8356507,6091445,4348536,955119,1870000,1520400,2265062,2261377,1473773,7967241,7626220,6501339,1465902,1124881,77490,442394,,,6953,341021,79942,271695,298709,142545
985432002,中央ビルト工業　株式会社,13102_東京都中央区,F_製造業,2012,3,70,8803418,4355618,3219668,933985,813184,1042023,94624,4447799,4310938,8803418,6473131,4872179,1236860,2170000,1378800,2330286,2322587,1535618,8120935,7805659,6744486,1376449,1061173,78057,410223,,,,315275,114216,221645,202455,102934
985432209,中央物産　株式会社,13103_東京都港区,G_卸・小売業，飲食店,2010,3,454,35004000,21662000,12141000,96000,11702000,5233000,4291000,13340000,9170000,35004000,23250000,21630000,1290000,9505000,,11753000,11583000,8987000,107259000,107231000,93623000,13636000,13608000,,3788000,,,328000,27000,295000,485000,-67000,52000
